"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial","training","post.training","fingerid"
"151","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",0,0,"x",14,0,0.0999999999999996,0,22,11,45,TRUE,FALSE,88
"152","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",1,0,"y",14,0.2,-0.25,-0.25,6,5,19,TRUE,FALSE,88
"153","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",2,0,"x",14,0.3,0.4,0.3,3,3,11,FALSE,TRUE,88
"154","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",3,0,"y",14,0.45,0.3,0.45,34,34,47,FALSE,TRUE,88
"155","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",4,0,"x",14,1,0.8,-1.5,50,37,1.08333333333333,FALSE,TRUE,88
"156","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",5,0,"x",14,0.725,0.4,0.725,13,13,8,FALSE,TRUE,88
"157","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",6,0,"y",14,0,0.5,0,10,10,9,FALSE,TRUE,88
"158","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",7,0,"y",14,0.55,0.4,0.55,5,5,34,FALSE,TRUE,88
"159","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",8,0,"x",14,0,0.35,0,6,6,11,FALSE,TRUE,88
"160","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",9,0,"x",14,0.25,0,0.25,21,13,47,FALSE,TRUE,88
"161","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",10,0,"y",14,-0.25,0.45,-0.25,13,11,16,FALSE,TRUE,88
"162","270dfff7545309c4f7589fd1d1428385","5ea2849abd8aa0a7179ed93f39736511","173.58.120",11,0,"x",14,0.5,0.3,0.5,10,8,38,FALSE,TRUE,88
"163","2a81488fcaf80878275109809008fc2b","578e7b5eb3b8d763ed3131c88edcba18","184.43.112",0,0,"x",6,0.0999999999999996,0.0999999999999996,0.0999999999999996,11,7,53,TRUE,FALSE,78
"164","2a81488fcaf80878275109809008fc2b","578e7b5eb3b8d763ed3131c88edcba18","184.43.112",1,0,"y",6,0,-0.25,0,2,2,5,TRUE,FALSE,78
"165","2a81488fcaf80878275109809008fc2b","578e7b5eb3b8d763ed3131c88edcba18","184.43.112",2,0,"y",6,-0.5,0.2,-0.5,7,6,16,FALSE,TRUE,78
"166","2a81488fcaf80878275109809008fc2b","578e7b5eb3b8d763ed3131c88edcba18","184.43.112",3,0,"y",6,1,0.9,1,3,3,29,FALSE,TRUE,78
"167","2a81488fcaf80878275109809008fc2b","578e7b5eb3b8d763ed3131c88edcba18","184.43.112",5,0,"x",6,0.3,0.0999999999999996,0.3,4,4,49,FALSE,TRUE,78
"168","2ae1c06ad2fc6666ead62b07a267f47f","5a886477ccd579405215efa010a38b66","67.84.123",0,0,"x",7,0,0,0,7,6,27,TRUE,FALSE,83
"169","2c13494bbc362daad83c2d590988fadb","4017816c9d0cbe1018c1382620d0ac0b","117.204.1",0,0,"x",3,-0.25,0,-0.25,6,4,17,TRUE,FALSE,59
"170","2c13494bbc362daad83c2d590988fadb","4017816c9d0cbe1018c1382620d0ac0b","117.204.1",1,0,"y",3,0,0.0999999999999996,0,2,2,9,TRUE,FALSE,59
"171","2c13494bbc362daad83c2d590988fadb","4017816c9d0cbe1018c1382620d0ac0b","117.204.1",2,0,"x",3,1,1.4,1,5,5,6,FALSE,TRUE,59
"172","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",0,0,"x",20,0.0999999999999996,0.45,0.45,11,7,20,TRUE,FALSE,179
"173","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",1,0,"y",20,0.5,0.65,0.5,7,7,6,TRUE,FALSE,179
"174","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",2,0,"y",20,0.675,1.1,0.675,12,12,6,FALSE,TRUE,179
"175","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",3,0,"y",20,0.5,0.2,0.5,8,8,6,FALSE,TRUE,179
"176","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",4,0,"y",20,1,0.625,1,51,31,34,FALSE,TRUE,179
"177","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",5,0,"x",20,0.25,0.3,0.25,3,3,3,FALSE,TRUE,179
"178","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",6,0,"y",20,0.3,0.3,0.3,2,2,0,FALSE,TRUE,179
"179","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",7,0,"x",20,1,1.3,1,4,4,8,FALSE,TRUE,179
"180","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",8,0,"x",20,0.5,0.2,0.5,7,7,11,FALSE,TRUE,179
"181","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",9,0,"y",20,0.25,0.75,0.25,16,16,16,FALSE,TRUE,179
"182","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",10,0,"x",20,0,-1.75,0,8,8,6,FALSE,TRUE,179
"183","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",11,0,"x",20,0.35,-0.75,0.35,9,9,12,FALSE,TRUE,179
"184","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",12,0,"x",20,0.6,0.8,0.6,9,9,6,FALSE,TRUE,179
"185","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",13,0,"y",20,0.5,0.3,0.5,6,6,5,FALSE,TRUE,179
"186","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",14,0,"y",20,0.75,-1.5,0.75,42,34,25,FALSE,TRUE,179
"187","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",15,0,"y",20,0.25,0,0.25,4,4,5,FALSE,TRUE,179
"188","2e1a4d2396de88f29ebee9787aede5f0","d511c435fcd8bb03ae6d1b43f371fc08","71.48.183",16,0,"y",20,0.55,0,0.55,11,11,17,FALSE,TRUE,179
"189","2f1c79dc256290289745b0e8dab368b5","e542e1550a0f127ac698ca8951c767d4","99.237.253",0,0,"y",1,0.775,5,0.775,21,21,21,FALSE,FALSE,188
"190","31b13bd0bb44bad5aa90c878e5f17d61","30c5ea0710cc7cf99029e7de0e928927","174.55.114",0,0,"y",3,0.0999999999999996,0.65,0.0999999999999996,28,19,38,FALSE,FALSE,45
"191","31d29ac631d2fb627527390fc24cc031","be305a20ccdfc020acd430011f92aff5","67.100.107",0,1,"y",3,0.0999999999999996,-1.25,0.0999999999999996,45,26,31,TRUE,FALSE,159
"192","3211581174593cd5944ca518ac935614","311ec5addda6e02c45564789baa577c9","71.10.227",0,0,"x",5,0.0999999999999996,0.65,0.0999999999999996,47,24,1.11666666666667,TRUE,FALSE,46
"193","3211581174593cd5944ca518ac935614","311ec5addda6e02c45564789baa577c9","71.10.227",1,0,"y",5,0.675,-3.5,0.675,76,52,46,TRUE,FALSE,46
"194","3211581174593cd5944ca518ac935614","311ec5addda6e02c45564789baa577c9","71.10.227",2,0,"y",5,0,0.25,0,4,4,18,FALSE,TRUE,46
"195","3211581174593cd5944ca518ac935614","311ec5addda6e02c45564789baa577c9","71.10.227",3,0,"x",5,0.55,0.35,0.55,10,8,23,FALSE,TRUE,46
"196","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",0,0,"x",11,0.0999999999999996,0,0.0999999999999996,22,12,18,FALSE,FALSE,20
"197","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",1,0,"y",11,0.25,0.0999999999999996,0.2,5,3,13,FALSE,FALSE,20
"198","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",2,0,"x",11,0.75,-0.25,0.75,26,22,37,FALSE,FALSE,20
"199","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",3,0,"x",11,0.25,0,0.25,4,4,5,FALSE,FALSE,20
"200","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",4,0,"y",11,-0.25,0.0999999999999996,-0.25,3,3,8,FALSE,FALSE,20
"201","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",5,0,"y",11,0.75,0.2,0.75,20,17,1.61666666666667,FALSE,FALSE,20
"202","3424906ad5892f7c9b19aa2b3b149aaa","151ddbd399e0f1d0e74640611a6de52f","75.87.204",9,0,"x",11,0.35,-0.25,0.35,7,7,12,FALSE,FALSE,20
"203","3517c9bf86716fb78ee2bb46621a2c06","db3106c161cdda29368d1ab04e1fa218","24.4.165",0,0,"x",2,0.0999999999999996,0.3,0.3,74,35,1.55,TRUE,FALSE,182
"204","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",0,0,"y",11,0.775,0.7,0.775,20,6,32,FALSE,FALSE,187
"205","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",1,0,"y",11,0,0.0999999999999996,0,2,2,9,FALSE,FALSE,187
"206","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",2,0,"x",11,0.75,0.75,0.75,7,6,19,FALSE,FALSE,187
"207","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",4,0,"x",11,0.75,0.775,0.75,2,2,4,FALSE,FALSE,187
"208","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",5,0,"y",11,0.55,0.25,0.55,8,8,12,FALSE,FALSE,187
"209","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",6,0,"y",11,0,0.0999999999999996,0,4,3,7,FALSE,FALSE,187
"210","376c9b3f2a985d887cb9fcf6d740497f","e2832dfa3df26fc3be76b04d5ed4c7e9","81.157.121",9,0,"y",11,0.75,-1.25,0.75,24,24,23,FALSE,FALSE,187
"211","38ad7b08b85712c69749668cbfdf9845","3b2dc8f4828f339cbbc06dfc601a289a","66.227.134",0,0,"x",1,0.0999999999999996,0.55,0.0999999999999996,10,10,10,TRUE,FALSE,56
"212","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",0,0,"x",18,0,0.2,0,18,10,41,TRUE,FALSE,147
"213","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",1,0,"y",18,0.25,0.5,0.25,6,6,16,TRUE,FALSE,147
"214","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",3,0,"y",18,0.6,0.7,0.6,64,34,1.85,FALSE,TRUE,147
"215","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",3,1,"y",18,1,1.2,1,47,31,1.05,FALSE,TRUE,147
"216","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",4,1,"x",18,0,0.4,0,7,7,19,FALSE,TRUE,147
"217","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",5,1,"x",18,1,0.9,1,3,3,9,FALSE,TRUE,147
"218","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",6,1,"x",18,0,0.35,0,6,6,9,FALSE,TRUE,147
"219","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",7,1,"y",18,0.4,0.625,0.4,8,8,16,FALSE,TRUE,147
"220","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",8,1,"x",18,0.75,1.2,0.75,9,9,24,FALSE,TRUE,147
"221","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",9,1,"y",18,0.45,0.625,0.45,7,7,17,FALSE,TRUE,147
"222","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",10,1,"x",18,0,0.55,0,12,12,10,FALSE,TRUE,147
"223","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",11,1,"x",18,0.3,0.4,0.3,4,4,4,FALSE,TRUE,147
"224","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",12,1,"x",18,0.75,0.95,0.75,6,6,5,FALSE,TRUE,147
"225","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",14,1,"x",18,0.6,0.675,0.6,4,4,16,FALSE,TRUE,147
"226","397c61af087dc6ca2a00a7807bbfd4d2","ab4b10e4509e4c28bb22ef2834121dcc","98.162.250",16,1,"y",18,0,0.6,0,2,2,2,FALSE,TRUE,147
"227","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",0,0,"x",31,0.0999999999999996,0.2,0,14,8,53,TRUE,FALSE,26
"228","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",2,0,"x",31,1,0.9,1,7,5,10,FALSE,TRUE,26
"229","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",3,0,"x",31,0.3,0.525,0.3,6,6,5,FALSE,TRUE,26
"230","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",4,0,"x",31,0,-1.25,0,6,6,5,FALSE,TRUE,26
"231","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",5,0,"y",31,0.6,0.85,0.6,10,10,10,FALSE,TRUE,26
"232","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",6,0,"x",31,0.5,0.6,0.6,11,8,6,FALSE,TRUE,26
"233","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",7,0,"y",31,0.625,0.8,0.625,8,8,6,FALSE,TRUE,26
"234","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",8,0,"y",31,0.3,-0.25,0.3,7,7,4,FALSE,TRUE,26
"235","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",9,0,"y",31,1,2,1,9,9,6,FALSE,TRUE,26
"236","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",10,0,"y",31,0,0.3,0,5,5,5,FALSE,TRUE,26
"237","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",11,0,"x",31,0.6,0.65,0.6,3,3,1,FALSE,TRUE,26
"238","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",12,0,"x",31,0.3,0.45,0.3,4,4,6,FALSE,TRUE,26
"239","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",13,0,"y",31,0.55,0.3,0.55,8,8,5,FALSE,TRUE,26
"240","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",14,0,"x",31,0.6,0.775,0.6,8,8,5,FALSE,TRUE,26
"241","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",15,0,"y",31,0,-0.75,0,4,4,3,FALSE,TRUE,26
"242","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",16,0,"y",31,0.35,0.575,0.35,7,7,40,FALSE,TRUE,26
"243","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",17,0,"y",31,0.75,0.95,0.75,7,7,4,FALSE,TRUE,26
"244","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",18,0,"x",31,1.1,0.55,1.1,5,5,3,FALSE,TRUE,26
"245","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",19,0,"y",31,0.3,0.5,0.3,6,6,3,FALSE,TRUE,26
"246","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",20,0,"y",31,0.5,0.625,0.5,7,7,4,FALSE,TRUE,26
"247","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",21,0,"x",31,0.35,0.55,0.35,7,7,3,FALSE,TRUE,26
"248","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",22,0,"x",31,0.25,-1.75,0.25,8,8,4,FALSE,TRUE,26
"249","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",23,0,"y",31,0.6,0.675,0.6,4,4,3,FALSE,TRUE,26
"250","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",24,0,"y",31,0.25,0.5,0.25,6,6,4,FALSE,TRUE,26
"251","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",25,0,"x",31,0.75,0.9,0.75,5,5,51,FALSE,TRUE,26
"252","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",26,0,"x",31,0,-0.5,0,3,3,3,FALSE,TRUE,26
"253","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",27,0,"x",31,0.5,0.55,0.5,3,3,1,FALSE,TRUE,26
"254","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",28,0,"x",31,0,-1,0,5,5,3,FALSE,TRUE,26
"255","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",30,0,"x",31,-1,1,-1,2,2,2,FALSE,TRUE,26
"256","3b72455f36fb149cb07b75872ee97f84","deeb23bdb9b9dd113f6a51ef149aee16","70.180.120",0,0,"x",2,0.775,0.525,0.85,15,14,32,FALSE,FALSE,183
"257","3b72455f36fb149cb07b75872ee97f84","deeb23bdb9b9dd113f6a51ef149aee16","70.180.120",1,0,"x",2,0,0.575,0,12,12,22,FALSE,FALSE,183
"258","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",0,0,"x",11,0.775,1,1,13,10,7,FALSE,FALSE,115
"259","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",1,0,"x",11,0,0.25,0,4,4,10,FALSE,FALSE,115
"260","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",10,0,"x",11,0.75,0,0.75,2,2,1,FALSE,FALSE,115
"261","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",0,0,"x",13,0,0.5,0,9,9,23,TRUE,FALSE,92
"262","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",1,0,"y",13,0.525,0.0999999999999996,0.525,31,20,42,TRUE,FALSE,92
"263","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",2,0,"y",13,0.2,0.45,0.2,6,6,8,FALSE,TRUE,92
"264","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",3,0,"x",13,0.6,0.35,0.35,16,12,26,FALSE,TRUE,92
"265","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",4,0,"x",13,1,0.4,0.4,23,21,44,FALSE,TRUE,92
"266","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",5,0,"x",13,0.55,0.0999999999999996,0.2,13,11,22,FALSE,TRUE,92
"267","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",6,0,"y",13,0.6,0.25,0.6,19,15,34,FALSE,TRUE,92
"268","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",7,0,"x",13,0,0,0,23,10,54,FALSE,TRUE,92
"269","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",8,0,"y",13,0.55,0.35,0.55,13,9,21,FALSE,TRUE,92
"270","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",9,0,"y",13,1,0.725,1,8,8,16,FALSE,TRUE,92
"271","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",10,0,"y",13,0.3,0.0999999999999996,0.25,10,5,25,FALSE,TRUE,92
"272","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",11,0,"x",13,0.0999999999999996,-0.5,0.0999999999999996,4,4,28,FALSE,TRUE,92
"273","3c9395fb9e32c19f8f4d6f3237ecdfc0","f02a79791ed93447c16a20ce656fb097","60.242.139",0,0,"y",1,0.775,0.95,0.9,22,13,16,FALSE,FALSE,195
"274","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",0,0,"x",13,0,0.525,0.525,11,10,34,TRUE,FALSE,206
"275","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",3,0,"x",13,0.25,-4,0.25,16,16,40,FALSE,TRUE,206
"276","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",4,0,"x",13,-3.5,-2,-3.5,4,4,2,FALSE,TRUE,206
"277","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",6,0,"y",13,0,-0.25,0,2,2,1,FALSE,TRUE,206
"278","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",7,0,"x",13,0.0999999999999996,-2.5,0.0999999999999996,12,12,7,FALSE,TRUE,206
"279","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",9,0,"y",13,0.35,0.0999999999999996,0.0999999999999996,11,7,17,FALSE,TRUE,206
"280","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",0,0,"x",12,0.775,-0.5,0.775,50,36,54,FALSE,FALSE,74
"281","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",1,0,"y",12,-0.25,0.3,0.25,23,14,46,FALSE,FALSE,74
"282","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",2,0,"x",12,0,0,0,19,6,48,FALSE,FALSE,74
"283","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",3,0,"y",12,0.0999999999999996,0.0999999999999996,0.0999999999999996,3,2,9,FALSE,FALSE,74
"284","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",4,0,"x",12,0.75,-0.25,0.75,22,21,31,FALSE,FALSE,74
"285","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",5,0,"y",12,0.55,0.0999999999999996,0.0999999999999996,26,17,58,FALSE,FALSE,74
"286","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",6,0,"x",12,0.5,-0.25,0,38,22,55,FALSE,FALSE,74
"287","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",7,0,"y",12,0.25,0,0.25,4,4,9,FALSE,FALSE,74
"288","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",10,0,"y",12,0.6,0,0.6,13,13,31,FALSE,FALSE,74
"289","3f2b0d549f898f7ab3eeaec72d412d52","6f9ba3d4d84a8889b1871fd5994d7567","31.51.43",0,0,"x",1,0.775,2.75,0.775,17,17,9,FALSE,FALSE,100
"290","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",0,0,"x",9,0.775,0.75,1.2,15,12,10,FALSE,FALSE,27
"291","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",1,0,"y",9,0.775,0.9,0.775,4,4,10,FALSE,FALSE,27
"292","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",5,0,"y",9,0,0.0999999999999996,0,2,2,6,FALSE,FALSE,27
"293","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",0,0,"x",30,0.0999999999999996,0.2,0.0999999999999996,19,13,28,TRUE,FALSE,29
"294","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",1,0,"y",30,0.25,0.35,0.25,3,3,3,TRUE,FALSE,29
"295","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",2,0,"y",30,0.3,0.45,0.45,8,6,18,FALSE,TRUE,29
"296","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",4,0,"y",30,1,0.95,1,12,6,31,FALSE,TRUE,29
"297","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",6,0,"x",30,1,0.775,1,10,8,26,FALSE,TRUE,29
"298","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",7,0,"x",30,0.35,0.5,0.35,4,4,14,FALSE,TRUE,29
